Time,CH A,
2.01351E-4,1.4414E-1,
2.01601E-4,-1.586E-2,
2.01851E-4,1.4414E-1,
2.02101E-4,-1.586E-2,
2.02351E-4,1.0414E-1,
2.02601E-4,-1.586E-2,
2.02851E-4,1.0414E-1,
2.03102E-4,-1.586E-2,
2.03352E-4,1.0414E-1,
2.03602E-4,-1.586E-2,
2.03852E-4,1.0414E-1,
2.04102E-4,-1.586E-2,
2.04352E-4,6.414E-2,
2.04602E-4,-1.586E-2,
2.04852E-4,1.0414E-1,
2.05103E-4,-1.586E-2,
2.05353E-4,1.0414E-1,
2.05603E-4,-5.586E-2,
2.05853E-4,1.0414E-1,
2.06103E-4,-1.586E-2,
2.06353E-4,1.0414E-1,
2.06603E-4,-1.586E-2,
2.06853E-4,1.0414E-1,
2.07104E-4,-1.586E-2,
2.07354E-4,1.0414E-1,
2.07604E-4,-5.586E-2,
